Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,is_date_missing,validate_transaction
TXN_1375992,Coffee,5,2,10,Credit Card,In-store,"Thursday, March 23, 2023",0,yes
TXN_2077318,Juice,2,3,6,Digital Wallet,In-store,"Thursday, August 24, 2023",0,yes
TXN_8232653,Salad,5,5,25,Cash,NULL,"Friday, April 21, 2023",0,yes
TXN_4624436,Sandwich,1,4,4,NULL,NULL,"Monday, May 22, 2023",0,yes
TXN_6158865,Cookie,1,1,1,Digital Wallet,NULL,"Monday, November 27, 2023",0,yes
TXN_6148337,Cookie,2,1,2,NULL,In-store,"Wednesday, September 27, 2023",0,yes
TXN_9096951,Smoothie,3,4,12,Cash,Takeaway,"Wednesday, June 28, 2023",0,yes
TXN_7080148,Cake,3,3,9,NULL,NULL,"Saturday, December 30, 2023",0,yes
TXN_4275169,Salad,1,5,5,NULL,Takeaway,"Tuesday, June 27, 2023",0,yes
TXN_9005396,Juice,4,3,12,Cash,NULL,"Thursday, August 10, 2023",0,yes
TXN_2466036,Coffee,5,2,10,NULL,Takeaway,"Thursday, August 31, 2023",0,yes
TXN_7090165,Sandwich,5,4,20,Digital Wallet,In-store,"Wednesday, August 30, 2023",0,yes
TXN_9533792,Cookie,3,1,3,Digital Wallet,In-store,"Friday, September 1, 2023",0,yes
TXN_4995910,Cake,5,3,NULL,NULL,NULL,"Friday, March 10, 2023",0,NULL
TXN_9174916,Coffee,3,2,6,Credit Card,NULL,"Wednesday, June 21, 2023",0,yes
TXN_8121601,Juice,4,3,NULL,NULL,In-store,"Sunday, July 2, 2023",0,NULL
TXN_5882077,Sandwich,3,4,12,NULL,Takeaway,"Friday, March 10, 2023",0,yes
TXN_3163681,Sandwich,2,4,8,NULL,NULL,"Thursday, May 11, 2023",0,yes
TXN_2849719,Coffee,5,2,10,Digital Wallet,Takeaway,"Friday, June 23, 2023",0,yes
TXN_9623460,Sandwich,3,4,12,Digital Wallet,In-store,"Tuesday, January 17, 2023",0,yes
TXN_3359704,Salad,3,5,15,Digital Wallet,In-store,"Sunday, July 23, 2023",0,yes
TXN_7093219,Smoothie,4,4,16,Credit Card,NULL,"Tuesday, June 6, 2023",0,yes
TXN_2444408,Sandwich,2,4,8,Digital Wallet,In-store,"Thursday, May 11, 2023",0,yes
TXN_2475111,Cookie,3,1,3,NULL,Takeaway,"Friday, March 31, 2023",0,yes
TXN_3296152,Salad,3,5,15,Credit Card,In-store,"Friday, October 20, 2023",0,yes
TXN_5157855,Salad,1,5,5,Digital Wallet,NULL,"Friday, August 18, 2023",0,yes
TXN_2887411,Smoothie,2,4,8,Cash,In-store,"Monday, January 16, 2023",0,yes
TXN_7543369,Tea,5,1.5,7.5,Digital Wallet,Takeaway,"Saturday, November 18, 2023",0,yes
TXN_9561441,Tea,5,1.5,7.5,Cash,In-store,"Saturday, November 11, 2023",0,yes
TXN_5595584,Smoothie,2,4,8,NULL,In-store,"Thursday, October 19, 2023",0,yes
TXN_1158197,Coffee,2,2,4,NULL,Takeaway,"Sunday, May 21, 2023",0,yes
TXN_3633955,Sandwich,4,4,16,Cash,In-store,"Wednesday, September 20, 2023",0,yes
TXN_2761949,Salad,3,5,15,Credit Card,In-store,"Sunday, October 1, 2023",0,yes
TXN_4967355,Sandwich,2,4,8,NULL,In-store,"Tuesday, April 25, 2023",0,yes
TXN_8062897,Smoothie,2,4,8,Digital Wallet,Takeaway,"Monday, October 2, 2023",0,yes
TXN_4831426,Juice,4,3,12,Credit Card,NULL,"Monday, February 27, 2023",0,yes
TXN_3995843,NULL,3,4,NULL,NULL,In-store,"Sunday, December 31, 2023",0,NULL
TXN_4284492,Juice,3,3,9,NULL,Takeaway,"Tuesday, May 30, 2023",0,yes
TXN_9942634,Tea,5,1.5,7.5,NULL,Takeaway,"Tuesday, January 17, 2023",0,yes
TXN_7104682,Cookie,5,1,5,NULL,Takeaway,"Thursday, August 31, 2023",0,yes
TXN_5745955,Smoothie,4,4,16,Credit Card,NULL,NULL,1,yes
TXN_6866209,Smoothie,5,4,20,Digital Wallet,In-store,"Saturday, May 20, 2023",0,yes
TXN_7573801,Cake,2,3,6,NULL,In-store,"Thursday, December 14, 2023",0,yes
TXN_9681880,Coffee,3,2,6,Cash,In-store,"Tuesday, March 21, 2023",0,yes
TXN_2559288,Salad,4,5,20,Credit Card,NULL,"Wednesday, December 27, 2023",0,yes
TXN_2936975,Tea,1,1.5,1.5,Digital Wallet,Takeaway,"Thursday, October 5, 2023",0,yes
TXN_5027125,Salad,3,5,15,Cash,In-store,"Thursday, July 6, 2023",0,yes
TXN_7433758,Cookie,1,1,1,Cash,NULL,"Friday, June 9, 2023",0,yes
TXN_2092288,Coffee,1,2,2,Credit Card,Takeaway,"Thursday, March 30, 2023",0,yes
TXN_5701303,Coffee,1,2,2,Digital Wallet,Takeaway,"Friday, September 8, 2023",0,yes
TXN_7323833,NULL,3,4,NULL,Credit Card,NULL,"Sunday, April 9, 2023",0,NULL
TXN_5161371,Cake,2,3,6,Credit Card,In-store,"Tuesday, January 17, 2023",0,yes
TXN_6228918,Cake,1,3,3,Digital Wallet,In-store,NULL,1,yes
TXN_1132566,Cake,3,3,9,Cash,NULL,"Monday, February 27, 2023",0,yes
TXN_3713527,Cookie,4,1,4,NULL,Takeaway,"Wednesday, March 8, 2023",0,yes
TXN_1719440,Cookie,5,1,5,Digital Wallet,Takeaway,"Thursday, July 13, 2023",0,yes
TXN_6273703,Tea,2,1.5,3,Credit Card,NULL,"Sunday, December 24, 2023",0,yes
TXN_2050017,Sandwich,4,4,16,NULL,Takeaway,"Friday, March 24, 2023",0,yes
TXN_6797827,Sandwich,1,4,4,Credit Card,NULL,"Friday, June 16, 2023",0,yes
TXN_6885626,Cake,5,3,15,NULL,In-store,"Sunday, August 6, 2023",0,yes
TXN_3729074,Salad,3,5,15,Credit Card,In-store,"Saturday, April 15, 2023",0,yes
TXN_7418962,Smoothie,4,4,16,Cash,NULL,"Tuesday, March 7, 2023",0,yes
TXN_7217537,Salad,3,5,15,Cash,In-store,"Tuesday, December 19, 2023",0,yes
TXN_8845592,Sandwich,5,4,20,Credit Card,In-store,"Sunday, November 12, 2023",0,yes
TXN_2402637,NULL,2,4,8,NULL,Takeaway,"Sunday, June 18, 2023",0,yes
TXN_2081985,Coffee,2,2,4,Digital Wallet,NULL,"Friday, March 24, 2023",0,yes
TXN_5664467,Tea,4,1.5,6,Digital Wallet,Takeaway,"Monday, November 6, 2023",0,yes
TXN_2275523,Tea,4,1.5,6,Digital Wallet,NULL,"Saturday, September 2, 2023",0,yes
TXN_7230977,NULL,5,3,15,NULL,Takeaway,"Thursday, August 24, 2023",0,yes
TXN_6451747,Salad,4,5,20,Cash,NULL,"Tuesday, May 23, 2023",0,yes
TXN_2680626,Cake,3,3,9,Cash,In-store,"Sunday, January 8, 2023",0,yes
TXN_8668840,Cake,5,3,15,Digital Wallet,NULL,"Tuesday, October 3, 2023",0,yes
TXN_5390428,Juice,2,3,6,NULL,In-store,"Saturday, November 25, 2023",0,yes
TXN_5009367,Juice,3,3,9,Credit Card,In-store,"Wednesday, April 19, 2023",0,yes
TXN_5930921,Cookie,2,1,2,Digital Wallet,Takeaway,NULL,1,yes
TXN_3067854,Cake,1,3,3,Credit Card,NULL,"Saturday, July 8, 2023",0,yes
TXN_6401072,Smoothie,4,4,16,Cash,Takeaway,"Friday, July 28, 2023",0,yes
TXN_6377597,Cookie,1,1,1,NULL,In-store,NULL,1,yes
TXN_6799966,Tea,4,1.5,6,Digital Wallet,NULL,"Friday, March 3, 2023",0,yes
TXN_8684125,Salad,2,5,10,Credit Card,In-store,"Wednesday, March 8, 2023",0,yes
TXN_1647077,Smoothie,2,4,8,NULL,NULL,"Saturday, August 19, 2023",0,yes
TXN_9769782,Smoothie,5,4,20,Cash,Takeaway,NULL,1,yes
TXN_8167808,Cake,3,3,9,Cash,In-store,"Friday, February 3, 2023",0,yes
TXN_3369789,Sandwich,5,4,20,NULL,NULL,"Saturday, April 15, 2023",0,yes
TXN_7973461,Tea,3,1.5,4.5,NULL,In-store,"Tuesday, April 11, 2023",0,yes
TXN_7753587,Cake,1,3,3,Credit Card,Takeaway,"Tuesday, March 28, 2023",0,yes
TXN_4490958,Coffee,2,2,4,NULL,NULL,"Thursday, March 30, 2023",0,yes
TXN_8715515,NULL,5,3,15,Credit Card,Takeaway,"Sunday, July 23, 2023",0,yes
TXN_8242126,Salad,4,5,20,Digital Wallet,In-store,"Monday, November 20, 2023",0,yes
TXN_2972659,Tea,3,1.5,4.5,NULL,NULL,"Saturday, December 16, 2023",0,yes
TXN_5685028,Cake,5,3,15,Digital Wallet,Takeaway,"Saturday, August 12, 2023",0,yes
TXN_9835620,Juice,2,3,NULL,NULL,NULL,"Friday, June 9, 2023",0,NULL
TXN_9245124,Tea,4,1.5,6,Digital Wallet,In-store,"Wednesday, April 19, 2023",0,yes
TXN_8619762,Smoothie,4,4,16,Cash,Takeaway,"Saturday, August 5, 2023",0,yes
TXN_5983031,Juice,3,3,9,Digital Wallet,In-store,"Thursday, March 9, 2023",0,yes
TXN_8730549,Smoothie,4,4,16,NULL,Takeaway,"Saturday, February 4, 2023",0,yes
TXN_6889867,Sandwich,5,4,20,Cash,NULL,"Tuesday, March 7, 2023",0,yes
TXN_9035484,Coffee,2,2,4,Cash,NULL,"Thursday, June 29, 2023",0,yes
TXN_2505327,Juice,2,3,NULL,NULL,NULL,NULL,1,NULL
TXN_9972525,Coffee,4,2,8,NULL,NULL,"Monday, July 31, 2023",0,yes
TXN_3315026,Juice,5,3,15,Cash,NULL,"Monday, November 6, 2023",0,yes
TXN_3613385,Cookie,3,1,3,NULL,Takeaway,"Friday, May 26, 2023",0,yes
TXN_9629541,Sandwich,5,4,20,Digital Wallet,NULL,"Monday, December 18, 2023",0,yes
TXN_7503640,Salad,3,5,15,Digital Wallet,NULL,"Saturday, November 4, 2023",0,yes
TXN_1135761,NULL,3,3,9,Digital Wallet,NULL,"Monday, January 30, 2023",0,yes
TXN_8430735,Juice,2,3,6,NULL,NULL,"Wednesday, October 25, 2023",0,yes
TXN_5906520,Salad,2,5,10,NULL,NULL,"Tuesday, January 31, 2023",0,yes
TXN_8250427,Coffee,4,2,8,Credit Card,NULL,"Friday, September 15, 2023",0,yes
TXN_9928337,Juice,1,3,3,NULL,Takeaway,"Sunday, November 5, 2023",0,yes
TXN_7008306,Salad,2,5,NULL,NULL,NULL,"Tuesday, April 11, 2023",0,NULL
TXN_5603538,Juice,3,3,9,Cash,NULL,"Wednesday, February 15, 2023",0,yes
TXN_7368648,Tea,1,1.5,1.5,Digital Wallet,In-store,"Thursday, March 9, 2023",0,yes
TXN_6220542,Juice,3,3,9,NULL,Takeaway,"Friday, March 24, 2023",0,yes
TXN_3299535,Coffee,3,2,6,NULL,Takeaway,"Thursday, November 16, 2023",0,yes
TXN_1217959,Juice,2,3,6,Digital Wallet,Takeaway,"Friday, July 28, 2023",0,yes
TXN_4390633,Tea,2,1.5,3,NULL,NULL,"Tuesday, October 17, 2023",0,yes
TXN_5052998,Juice,3,3,9,Credit Card,NULL,"Saturday, October 7, 2023",0,yes
TXN_5171332,Tea,5,1.5,7.5,Cash,Takeaway,"Sunday, February 5, 2023",0,yes
TXN_4798484,Juice,3,3,9,NULL,In-store,"Wednesday, August 9, 2023",0,yes
TXN_7905741,Cookie,5,1,5,Credit Card,NULL,"Wednesday, February 8, 2023",0,yes
TXN_6369875,Tea,5,1.5,7.5,Cash,NULL,"Wednesday, October 4, 2023",0,yes
TXN_9069297,Cookie,4,1,4,Credit Card,In-store,"Friday, January 27, 2023",0,yes
TXN_5017038,Sandwich,3,4,12,NULL,NULL,"Thursday, May 25, 2023",0,yes
TXN_6748453,Sandwich,5,4,20,NULL,In-store,"Monday, May 8, 2023",0,yes
TXN_1678985,Juice,2,3,6,Cash,In-store,"Sunday, July 16, 2023",0,yes
TXN_6697669,Cake,5,3,15,Cash,NULL,"Tuesday, January 3, 2023",0,yes
TXN_3131555,Sandwich,2,4,8,Cash,Takeaway,"Monday, December 4, 2023",0,yes
TXN_1617029,NULL,4,5,20,Cash,Takeaway,"Monday, May 15, 2023",0,yes
TXN_7785297,Cookie,3,1,3,Cash,NULL,"Wednesday, December 6, 2023",0,yes
TXN_9432588,Coffee,5,2,10,NULL,NULL,"Wednesday, July 26, 2023",0,yes
TXN_3313000,Coffee,5,2,10,Credit Card,In-store,"Sunday, January 8, 2023",0,yes
TXN_3120023,Cookie,3,1,3,Cash,In-store,"Saturday, September 30, 2023",0,yes
TXN_7483257,Sandwich,2,4,8,Digital Wallet,Takeaway,"Monday, June 5, 2023",0,yes
TXN_3430842,Cookie,2,1,2,Cash,Takeaway,"Wednesday, August 2, 2023",0,yes
TXN_8822610,Cake,4,3,12,NULL,Takeaway,"Saturday, August 5, 2023",0,yes
TXN_8005089,Salad,4,5,20,NULL,NULL,"Saturday, June 10, 2023",0,yes
TXN_7009420,Sandwich,5,4,20,NULL,Takeaway,"Friday, July 7, 2023",0,yes
TXN_5118667,Coffee,4,2,8,Cash,In-store,"Tuesday, December 12, 2023",0,yes
TXN_6533180,Coffee,5,2,10,NULL,Takeaway,"Wednesday, May 3, 2023",0,yes
TXN_6989438,Sandwich,4,4,16,Cash,Takeaway,"Sunday, December 17, 2023",0,yes
TXN_3894820,Sandwich,5,4,20,Digital Wallet,Takeaway,NULL,1,yes
TXN_7003185,Tea,2,1.5,3,NULL,NULL,"Saturday, June 3, 2023",0,yes
TXN_1139495,Salad,3,5,15,Digital Wallet,NULL,"Sunday, February 19, 2023",0,yes
TXN_1256536,Salad,1,5,5,NULL,Takeaway,"Saturday, December 16, 2023",0,yes
TXN_6437055,Cake,1,3,3,NULL,NULL,"Sunday, October 22, 2023",0,yes
TXN_6212975,NULL,1,4,4,Credit Card,Takeaway,"Thursday, June 8, 2023",0,yes
TXN_4223466,Juice,4,3,12,Digital Wallet,Takeaway,"Wednesday, May 31, 2023",0,yes
TXN_6684202,Sandwich,1,4,4,NULL,NULL,"Monday, July 31, 2023",0,yes
TXN_7279066,NULL,5,3,15,Digital Wallet,Takeaway,"Saturday, September 9, 2023",0,yes
TXN_5032114,Sandwich,2,4,8,NULL,NULL,"Wednesday, May 31, 2023",0,yes
TXN_3411281,Cake,2,3,6,NULL,NULL,"Friday, September 29, 2023",0,yes
TXN_6608817,Sandwich,5,4,20,Credit Card,Takeaway,"Monday, July 17, 2023",0,yes
TXN_4258943,Sandwich,2,4,NULL,Credit Card,In-store,"Monday, January 2, 2023",0,NULL
TXN_1897660,Tea,3,1.5,4.5,Digital Wallet,In-store,NULL,1,yes
TXN_9774691,Cake,3,3,9,Credit Card,Takeaway,"Tuesday, April 11, 2023",0,yes
TXN_8556230,NULL,5,1,5,Cash,In-store,"Sunday, May 21, 2023",0,yes
TXN_1522430,Smoothie,3,4,12,Credit Card,NULL,"Wednesday, December 6, 2023",0,yes
TXN_2797077,NULL,2,5,10,NULL,Takeaway,"Tuesday, July 4, 2023",0,yes
TXN_7666909,Juice,4,3,12,Credit Card,Takeaway,"Tuesday, August 29, 2023",0,yes
TXN_9365558,Salad,4,5,20,Credit Card,Takeaway,"Sunday, February 12, 2023",0,yes
TXN_6837601,Salad,1,5,5,Digital Wallet,Takeaway,"Sunday, February 5, 2023",0,yes
TXN_1713983,Salad,2,5,10,Cash,In-store,"Thursday, May 11, 2023",0,yes
TXN_4674417,Cookie,5,1,NULL,Digital Wallet,Takeaway,"Monday, July 3, 2023",0,NULL
TXN_4641838,Cookie,5,1,5,Credit Card,NULL,"Sunday, April 30, 2023",0,yes
TXN_9315119,Salad,2,5,10,NULL,Takeaway,"Friday, June 16, 2023",0,yes
TXN_2552405,Juice,5,3,15,Credit Card,NULL,"Thursday, June 22, 2023",0,yes
TXN_3465980,Cookie,4,1,4,Cash,Takeaway,"Saturday, July 8, 2023",0,yes
TXN_4220189,Tea,1,1.5,1.5,NULL,Takeaway,"Wednesday, August 16, 2023",0,yes
TXN_7343905,Cake,1,3,3,Digital Wallet,In-store,"Tuesday, January 17, 2023",0,yes
TXN_9813938,Sandwich,5,4,20,Cash,NULL,"Friday, June 30, 2023",0,yes
TXN_6129460,Juice,5,3,15,Cash,NULL,"Sunday, November 19, 2023",0,yes
TXN_9470590,Salad,1,5,5,Credit Card,Takeaway,"Tuesday, April 11, 2023",0,yes
TXN_7212607,Coffee,3,2,6,Digital Wallet,In-store,"Sunday, August 6, 2023",0,yes
TXN_8384628,Salad,3,5,15,Credit Card,Takeaway,"Tuesday, August 22, 2023",0,yes
TXN_4200340,Cake,5,3,15,Cash,Takeaway,"Thursday, July 6, 2023",0,yes
TXN_9349052,NULL,4,3,12,Cash,NULL,"Tuesday, October 31, 2023",0,yes
TXN_9749434,Cake,5,3,15,Credit Card,Takeaway,NULL,1,yes
TXN_4778105,Juice,4,3,12,Digital Wallet,In-store,"Sunday, October 8, 2023",0,yes
TXN_7804488,Cookie,2,1,2,Digital Wallet,NULL,"Tuesday, November 28, 2023",0,yes
TXN_4674667,Coffee,2,2,4,NULL,Takeaway,"Wednesday, May 24, 2023",0,yes
TXN_8832852,Sandwich,5,4,20,NULL,Takeaway,NULL,1,yes
TXN_4278785,Salad,3,5,15,Cash,In-store,"Saturday, April 29, 2023",0,yes
TXN_4462052,Cookie,1,1,1,Cash,In-store,"Thursday, October 12, 2023",0,yes
TXN_3379368,Cake,5,3,15,Credit Card,NULL,"Friday, May 26, 2023",0,yes
TXN_7651864,Smoothie,4,4,16,Digital Wallet,NULL,"Saturday, April 29, 2023",0,yes
TXN_7089173,Juice,1,3,3,Digital Wallet,NULL,"Saturday, January 14, 2023",0,yes
TXN_1906642,Cookie,4,1,4,NULL,Takeaway,"Tuesday, June 6, 2023",0,yes
TXN_5410349,NULL,5,3,15,Credit Card,Takeaway,"Sunday, March 5, 2023",0,yes
TXN_5234368,Coffee,3,2,6,Digital Wallet,NULL,"Saturday, June 10, 2023",0,yes
TXN_5544904,Salad,5,5,25,NULL,NULL,"Wednesday, April 19, 2023",0,yes
TXN_3376958,Salad,4,5,20,NULL,In-store,"Tuesday, October 31, 2023",0,yes
TXN_5446085,Coffee,3,2,6,Digital Wallet,NULL,"Saturday, September 16, 2023",0,yes
TXN_9676940,Juice,2,3,6,Credit Card,Takeaway,"Wednesday, August 16, 2023",0,yes
TXN_2371941,Juice,2,3,6,Cash,NULL,"Thursday, January 26, 2023",0,yes
TXN_8980774,Tea,4,1.5,6,NULL,In-store,NULL,1,yes
TXN_5708913,Cake,2,3,6,Cash,In-store,"Saturday, April 29, 2023",0,yes
TXN_6310726,NULL,3,1,3,Credit Card,NULL,"Thursday, March 30, 2023",0,yes
TXN_4096816,NULL,3,2,6,Digital Wallet,Takeaway,"Thursday, November 2, 2023",0,yes
TXN_7451083,Coffee,1,2,2,Digital Wallet,NULL,"Saturday, June 24, 2023",0,yes
TXN_5132082,Salad,5,5,25,NULL,NULL,"Sunday, October 8, 2023",0,yes
TXN_7323040,Cookie,3,1,3,NULL,Takeaway,"Thursday, November 9, 2023",0,yes
TXN_9176418,Smoothie,1,4,4,Digital Wallet,Takeaway,"Thursday, March 2, 2023",0,yes
TXN_7612618,Smoothie,4,4,16,Credit Card,NULL,"Wednesday, April 12, 2023",0,yes
TXN_7321789,Juice,3,3,9,Digital Wallet,Takeaway,"Wednesday, May 10, 2023",0,yes
TXN_3679126,Cookie,1,1,1,Cash,NULL,"Saturday, July 15, 2023",0,yes
TXN_2008137,Coffee,4,2,8,NULL,NULL,"Saturday, October 7, 2023",0,yes
TXN_2622670,Cake,5,3,15,Digital Wallet,NULL,"Saturday, January 28, 2023",0,yes
TXN_4791105,NULL,3,4,NULL,NULL,Takeaway,"Thursday, May 18, 2023",0,NULL
TXN_6882819,NULL,1,3,3,Cash,NULL,"Monday, August 21, 2023",0,yes
TXN_2152670,Tea,3,1.5,4.5,Credit Card,In-store,"Sunday, December 24, 2023",0,yes
TXN_3482117,Sandwich,2,4,8,NULL,NULL,"Tuesday, July 18, 2023",0,yes
TXN_1843989,NULL,5,1,5,NULL,Takeaway,"Wednesday, July 19, 2023",0,yes
TXN_4943715,Coffee,5,2,10,Digital Wallet,NULL,"Friday, October 6, 2023",0,yes
TXN_2544176,Tea,3,1.5,4.5,NULL,Takeaway,"Tuesday, December 19, 2023",0,yes
TXN_1589264,NULL,2,5,10,Cash,NULL,"Wednesday, July 26, 2023",0,yes
TXN_1379209,Tea,5,1.5,7.5,NULL,In-store,"Monday, February 6, 2023",0,yes
TXN_2515920,NULL,3,3,9,Cash,In-store,"Monday, October 2, 2023",0,yes
TXN_8696065,Smoothie,3,4,12,Credit Card,In-store,"Saturday, November 4, 2023",0,yes
TXN_4746320,Cookie,2,1,2,NULL,Takeaway,"Sunday, April 2, 2023",0,yes
TXN_1250407,Cookie,1,1,1,Credit Card,Takeaway,"Tuesday, November 21, 2023",0,yes
TXN_1617476,Cake,2,3,6,Digital Wallet,In-store,"Friday, February 10, 2023",0,yes
TXN_4196578,Tea,2,1.5,3,Credit Card,NULL,"Monday, June 26, 2023",0,yes
TXN_9725461,Smoothie,3,4,12,Credit Card,In-store,"Saturday, November 25, 2023",0,yes
TXN_2975443,Salad,5,5,25,NULL,Takeaway,"Sunday, December 31, 2023",0,yes
TXN_1000555,Tea,1,1.5,1.5,Credit Card,In-store,"Thursday, October 19, 2023",0,yes
TXN_1622411,Salad,2,5,10,NULL,Takeaway,"Sunday, July 23, 2023",0,yes
TXN_4801617,Juice,5,3,15,NULL,NULL,"Sunday, April 2, 2023",0,yes
TXN_1365285,Juice,5,3,15,Credit Card,NULL,"Sunday, June 11, 2023",0,yes
TXN_9315755,Cake,5,3,15,Cash,Takeaway,"Tuesday, September 26, 2023",0,yes
TXN_6853678,Cookie,4,1,4,Digital Wallet,NULL,"Sunday, July 23, 2023",0,yes
TXN_6530886,Coffee,1,2,NULL,Credit Card,NULL,"Saturday, October 21, 2023",0,NULL
TXN_3530720,Smoothie,5,4,20,Digital Wallet,In-store,"Wednesday, October 18, 2023",0,yes
TXN_3716067,Tea,5,1.5,7.5,Credit Card,In-store,NULL,1,yes
TXN_1410102,Salad,1,5,5,Cash,In-store,"Friday, June 23, 2023",0,yes
TXN_6977098,Juice,5,3,15,Credit Card,In-store,"Friday, June 9, 2023",0,yes
TXN_7735237,Cake,2,3,6,Digital Wallet,In-store,"Friday, January 13, 2023",0,yes
TXN_7510766,Coffee,3,2,6,NULL,In-store,"Monday, July 24, 2023",0,yes
TXN_3352256,Sandwich,2,4,8,NULL,Takeaway,"Friday, September 8, 2023",0,yes
TXN_8494538,Cake,4,3,12,NULL,NULL,"Wednesday, November 8, 2023",0,yes
TXN_5282529,Tea,5,1.5,7.5,Credit Card,Takeaway,"Thursday, April 13, 2023",0,yes
TXN_9495930,Coffee,2,2,4,Digital Wallet,Takeaway,"Monday, October 23, 2023",0,yes
TXN_3514492,Juice,3,3,9,Digital Wallet,In-store,"Thursday, February 23, 2023",0,yes
TXN_4033982,NULL,2,1.5,3,Credit Card,Takeaway,"Wednesday, January 4, 2023",0,yes
TXN_4227337,Tea,4,1.5,6,Digital Wallet,Takeaway,"Friday, December 15, 2023",0,yes
TXN_5790213,Juice,3,3,9,Cash,NULL,"Wednesday, August 30, 2023",0,yes
TXN_3546261,Tea,3,1.5,4.5,NULL,Takeaway,"Monday, March 20, 2023",0,yes
TXN_7119228,NULL,4,3,12,Digital Wallet,NULL,"Monday, October 9, 2023",0,yes
TXN_3334257,Sandwich,2,4,8,Cash,NULL,"Saturday, June 10, 2023",0,yes
TXN_5665767,Tea,4,1.5,6,NULL,NULL,"Tuesday, August 22, 2023",0,yes
TXN_4527464,Tea,4,1.5,6,NULL,In-store,"Wednesday, August 9, 2023",0,yes
TXN_1011236,Cake,1,3,3,Cash,In-store,"Wednesday, February 8, 2023",0,yes
TXN_8293691,Coffee,4,2,8,NULL,NULL,"Friday, June 30, 2023",0,yes
TXN_7463011,Sandwich,2,4,8,NULL,In-store,"Sunday, January 22, 2023",0,yes
TXN_6872268,Juice,2,3,6,Digital Wallet,In-store,"Saturday, January 7, 2023",0,yes
TXN_3999554,Coffee,1,2,NULL,Credit Card,Takeaway,"Wednesday, September 13, 2023",0,NULL
TXN_9942247,Coffee,2,2,NULL,Cash,Takeaway,"Sunday, October 15, 2023",0,NULL
TXN_3687300,Cookie,2,1,2,Credit Card,In-store,NULL,1,yes
TXN_6113452,Sandwich,2,4,8,Cash,Takeaway,"Thursday, September 21, 2023",0,yes
TXN_1752617,Tea,5,1.5,7.5,NULL,Takeaway,"Tuesday, September 5, 2023",0,yes
TXN_1949789,Salad,2,5,10,NULL,Takeaway,"Tuesday, November 7, 2023",0,yes
TXN_7386089,Sandwich,2,4,8,NULL,In-store,"Saturday, July 15, 2023",0,yes
TXN_2731270,Cake,1,3,3,NULL,Takeaway,"Wednesday, May 31, 2023",0,yes
TXN_2548248,Cake,4,3,12,NULL,Takeaway,"Wednesday, June 28, 2023",0,yes
TXN_3026930,Cake,2,3,6,Cash,In-store,"Thursday, March 23, 2023",0,yes
TXN_2824366,Sandwich,4,4,16,NULL,In-store,"Sunday, July 2, 2023",0,yes
TXN_2801651,Juice,4,3,12,Digital Wallet,Takeaway,"Monday, July 10, 2023",0,yes
TXN_5005592,Coffee,1,2,2,Credit Card,In-store,"Monday, June 5, 2023",0,yes
TXN_8284313,Salad,5,5,25,NULL,NULL,"Monday, November 20, 2023",0,yes
TXN_8058026,Tea,1,1.5,1.5,NULL,Takeaway,"Friday, May 19, 2023",0,yes
TXN_2182790,Tea,5,1.5,7.5,Credit Card,Takeaway,"Friday, May 5, 2023",0,yes
TXN_7251929,NULL,2,5,10,Digital Wallet,In-store,"Tuesday, January 31, 2023",0,yes
TXN_2145530,Sandwich,3,4,12,Digital Wallet,NULL,"Sunday, October 8, 2023",0,yes
TXN_4159861,Juice,1,3,3,Digital Wallet,NULL,"Monday, March 20, 2023",0,yes
TXN_4600614,Sandwich,3,4,12,Digital Wallet,Takeaway,"Friday, January 27, 2023",0,yes
TXN_1853298,Cookie,5,1,5,Credit Card,NULL,"Monday, January 2, 2023",0,yes
TXN_6600858,Sandwich,3,4,12,Cash,NULL,"Monday, March 27, 2023",0,yes
TXN_3968170,Salad,1,5,5,NULL,In-store,"Saturday, August 5, 2023",0,yes
TXN_4628310,Juice,4,3,12,Credit Card,Takeaway,"Thursday, April 20, 2023",0,yes
TXN_6110009,Juice,5,3,15,NULL,Takeaway,"Tuesday, December 26, 2023",0,yes
TXN_3544792,Sandwich,1,4,4,Digital Wallet,NULL,"Tuesday, June 27, 2023",0,yes
TXN_2353057,Cake,3,3,9,NULL,Takeaway,"Friday, August 4, 2023",0,yes
TXN_6013295,Juice,2,3,6,Cash,Takeaway,"Tuesday, November 7, 2023",0,yes
TXN_3200195,Juice,3,3,9,Digital Wallet,In-store,"Thursday, May 4, 2023",0,yes
TXN_4860027,Cookie,5,1,5,Digital Wallet,Takeaway,"Friday, July 28, 2023",0,yes
TXN_3509437,NULL,4,4,16,NULL,In-store,"Wednesday, December 6, 2023",0,yes
TXN_4708410,Cake,4,3,12,Digital Wallet,In-store,"Sunday, October 8, 2023",0,yes
TXN_4847617,Sandwich,4,4,NULL,Credit Card,NULL,"Friday, August 4, 2023",0,NULL
TXN_1898329,Cake,5,3,15,Cash,In-store,"Wednesday, April 12, 2023",0,yes
TXN_2508266,Cookie,1,1,1,NULL,NULL,"Saturday, January 28, 2023",0,yes
TXN_1945918,Juice,2,3,6,NULL,NULL,"Tuesday, September 12, 2023",0,yes
TXN_8147057,Juice,1,3,3,Digital Wallet,In-store,"Monday, August 21, 2023",0,yes
